VariationID	Landmark	Chr	Start	End	VariationType	LocusChr	LocusStart	LocusEnd	Reference	PubMedID	Method/platform	Gain	Loss	TotalGainLossInv	Frequency	SampleSize	Genes
Variation_11431	chr1:206323731..206324471	chr1	206323731	206324471	InDel	chr1	206323731	206324471	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	TRAF3IP3
Variation_11432	chr1:214142470..214142772	chr1	214142470	214142772	InDel	chr1	214142470	214142772	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	GPATCH2
Variation_11433	chr1:216311704..216312021	chr1	216311704	216312021	InDel	chr1	216311704	216312021	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11434	chr1:220560549..220560866	chr1	220560549	220560866	InDel	chr1	220560549	220560866	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11435	chr1:220699570..220699882	chr1	220699570	220699882	InDel	chr1	220699570	220699882	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11436	chr1:222313501..222313679	chr1	222313501	222313679	InDel	chr1	222313501	222313679	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	EPHX1
Variation_11437	chr1:223292504..223292848	chr1	223292504	223292848	InDel	chr1	223292504	223292848	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11438	chr1:224330829..224331140	chr1	224330829	224331140	InDel	chr1	224330829	224331153	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PRSS38
Variation_11439	chr1:224330842..224331153	chr1	224330842	224331153	InDel	chr1	224330829	224331153	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PRSS38
Variation_11440	chr1:224878896..224879224	chr1	224878896	224879224	InDel	chr1	224878896	224879224	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11441	chr1:228729869..228730196	chr1	228729869	228730196	InDel	chr1	228729869	228730196	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11442	chr1:232373481..232373947	chr1	232373481	232373947	InDel	chr1	232373481	232373947	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11443	chr1:232380617..232380954	chr1	232380617	232380954	InDel	chr1	232380617	232380954	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11444	chr1:232920981..232921305	chr1	232920981	232921305	InDel	chr1	232920981	232921305	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	EDARADD
Variation_11445	chr1:241931988..241932130	chr1	241931988	241932130	InDel	chr1	241931988	241932130	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	KIF26B
Variation_11446	chr1:243203831..243204063	chr1	243203831	243204063	InDel	chr1	243203831	243204063	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11447	chr1:243254466..243254597	chr1	243254466	243254597	InDel	chr1	243254466	243254597	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SCCPDH
Variation_11448	chr10:403945..404234	chr10	403945	404234	InDel	chr10	403945	404234	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	DIP2C
Variation_11449	chr10:404003..404234	chr10	404003	404234	InDel	chr10	403945	404234	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	DIP2C
Variation_11450	chr10:694097..694348	chr10	694097	694348	InDel	chr10	694097	694348	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	C10orf108,DIP2C
Variation_11451	chr10:1011935..1012098	chr10	1011935	1012098	InDel	chr10	1011935	1012098	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11452	chr10:1731677..1731844	chr10	1731677	1731844	InDel	chr10	1731677	1731844	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ADARB2
Variation_11453	chr10:2533494..2533619	chr10	2533494	2533619	InDel	chr10	2533494	2533619	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11454	chr10:3347111..3347253	chr10	3347111	3347253	InDel	chr10	3347111	3347253	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11455	chr10:6292543..6292892	chr10	6292543	6292892	InDel	chr10	6292543	6292892	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PFKFB3
Variation_11456	chr10:7833837..7834057	chr10	7833837	7834057	InDel	chr10	7833837	7834057	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11457	chr10:17450264..17450412	chr10	17450264	17450412	InDel	chr10	17450264	17450412	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ST8SIA6
Variation_11458	chr10:18543082..18543595	chr10	18543082	18543595	InDel	chr10	18543082	18543596	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CACNB2
Variation_11459	chr10:18543083..18543596	chr10	18543083	18543596	InDel	chr10	18543082	18543596	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CACNB2
Variation_11460	chr10:19544652..19544790	chr10	19544652	19544790	InDel	chr10	19544652	19544790	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11461	chr10:21562692..21562808	chr10	21562692	21562808	InDel	chr10	21562692	21562808	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11462	chr10:25138096..25138433	chr10	25138096	25138433	InDel	chr10	25138096	25138433	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11463	chr10:25678293..25678839	chr10	25678293	25678839	InDel	chr10	25678293	25678839	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	GPR158
Variation_11464	chr10:26807948..26808253	chr10	26807948	26808253	InDel	chr10	26807948	26808253	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	APBB1IP
Variation_11465	chr10:28152794..28153109	chr10	28152794	28153109	InDel	chr10	28152794	28153109	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ARMC4
Variation_11466	chr10:29752152..29752726	chr10	29752152	29752726	InDel	chr10	29752152	29752735	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11467	chr10:29752161..29752735	chr10	29752161	29752735	InDel	chr10	29752152	29752735	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11468	chr10:32249050..32249383	chr10	32249050	32249383	InDel	chr10	32249050	32249383	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ARHGAP12
Variation_11469	chr10:33532647..33532935	chr10	33532647	33532935	InDel	chr10	33532647	33532935	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	NRP1
Variation_11470	chr10:34724475..34724799	chr10	34724475	34724799	InDel	chr10	34724475	34724799	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PARD3
Variation_11471	chr10:37141774..37141994	chr10	37141774	37141994	InDel	chr10	37141774	37141994	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11472	chr10:41706104..41706282	chr10	41706104	41706282	InDel	chr10	41706104	41706282	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11473	chr10:46508382..46508709	chr10	46508382	46508709	InDel	chr10	46508382	46508709	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11474	chr10:47136753..47136860	chr10	47136753	47136860	InDel	chr10	47136753	47136860	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ANTXRL
Variation_11475	chr10:54111203..54111519	chr10	54111203	54111519	InDel	chr10	54111203	54111519	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11476	chr10:54756507..54756733	chr10	54756507	54756733	InDel	chr10	54756507	54756733	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11477	chr10:56187045..56187357	chr10	56187045	56187357	InDel	chr10	56187045	56187357	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PCDH15
Variation_11478	chr10:58685233..58685574	chr10	58685233	58685574	InDel	chr10	58685233	58685574	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11479	chr10:63413621..63413798	chr10	63413621	63413798	InDel	chr10	63413621	63413798	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ARID5B
Variation_11480	chr10:65248266..65249109	chr10	65248266	65249109	InDel	chr10	65248266	65249109	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11481	chr10:70984964..70985071	chr10	70984964	70985071	InDel	chr10	70984964	70985082	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11482	chr10:70984979..70985082	chr10	70984979	70985082	InDel	chr10	70984964	70985082	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11483	chr10:72348497..72348682	chr10	72348497	72348682	InDel	chr10	72348497	72348682	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11484	chr10:72926588..72926707	chr10	72926588	72926707	InDel	chr10	72926588	72926707	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CDH23
Variation_11485	chr10:75439528..75439841	chr10	75439528	75439841	InDel	chr10	75439528	75439841	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	VCL
Variation_11486	chr10:78470918..78471236	chr10	78470918	78471236	InDel	chr10	78470918	78471236	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	KCNMA1
Variation_11487	chr10:81685817..81685971	chr10	81685817	81685971	InDel	chr10	81685817	81685971	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11488	chr10:84390753..84390901	chr10	84390753	84390901	InDel	chr10	84390753	84390901	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	NRG3
Variation_11489	chr10:85119332..85119555	chr10	85119332	85119555	InDel	chr10	85119332	85119555	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11490	chr10:85365906..85366124	chr10	85365906	85366124	InDel	chr10	85365906	85366124	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11491	chr10:85616213..85616419	chr10	85616213	85616419	InDel	chr10	85616213	85616419	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11492	chr10:90324891..90325032	chr10	90324891	90325032	InDel	chr10	90324891	90325032	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	RNLS
Variation_11493	chr10:90444985..90445109	chr10	90444985	90445109	InDel	chr10	90444985	90445109	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11494	chr10:92959206..92959543	chr10	92959206	92959543	InDel	chr10	92959206	92959543	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11495	chr10:98379473..98379656	chr10	98379473	98379656	InDel	chr10	98379473	98379656	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PIK3AP1
Variation_11496	chr10:99098282..99098607	chr10	99098282	99098607	InDel	chr10	99098282	99098607	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11497	chr10:102946846..102947481	chr10	102946846	102947481	InDel	chr10	102946846	102947481	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11498	chr10:105087530..105087843	chr10	105087530	105087843	InDel	chr10	105087530	105087843	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PCGF6
Variation_11499	chr10:107242989..107243341	chr10	107242989	107243341	InDel	chr10	107242989	107243341	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11500	chr10:108423917..108424076	chr10	108423917	108424076	InDel	chr10	108423917	108424076	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	SORCS1
Variation_11501	chr10:111026368..111026687	chr10	111026368	111026687	InDel	chr10	111026368	111026687	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11502	chr10:115499109..115499422	chr10	115499109	115499422	InDel	chr10	115499109	115499422	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11503	chr10:115698400..115698583	chr10	115698400	115698583	InDel	chr10	115698400	115698583	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11504	chr10:117701607..117701992	chr10	117701607	117701992	InDel	chr10	117701607	117701992	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11505	chr10:122691130..122691421	chr10	122691130	122691421	InDel	chr10	122691130	122691421	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11506	chr10:123479171..123479484	chr10	123479171	123479484	InDel	chr10	123479171	123479484	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11507	chr10:124536881..124537201	chr10	124536881	124537201	InDel	chr10	124536881	124537201	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	FLJ46361
Variation_11508	chr10:124563358..124563517	chr10	124563358	124563517	InDel	chr10	124563358	124563517	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11509	chr10:125494500..125495163	chr10	125494500	125495163	InDel	chr10	125494500	125495163	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CPXM2
Variation_11510	chr10:130726862..130727264	chr10	130726862	130727264	InDel	chr10	130726862	130727480	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11511	chr10:132048416..132048801	chr10	132048416	132048801	InDel	chr10	132048416	132048801	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11512	chr10:132048417..132048742	chr10	132048417	132048742	InDel	chr10	132048416	132048801	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11513	chr10:132262172..132262316	chr10	132262172	132262316	InDel	chr10	132262172	132262316	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11514	chr10:132447578..132447795	chr10	132447578	132447795	InDel	chr10	132447578	132447795	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11515	chr10:132977961..132978081	chr10	132977961	132978081	InDel	chr10	132977961	132978081	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	TCERG1L
Variation_11516	chr10:133505524..133505782	chr10	133505524	133505782	InDel	chr10	133505524	133505782	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11517	chr10:134021932..134022328	chr10	134021932	134022328	InDel	chr10	134021932	134022328	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	LRRC27
Variation_11518	chr10:134169230..134169823	chr10	134169230	134169823	InDel	chr10	134169230	134169823	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11519	chr10:134185816..134185945	chr10	134185816	134185945	InDel	chr10	134185816	134185945	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11520	chr10:134435098..134435687	chr10	134435098	134435687	InDel	chr10	134435098	134436441	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	INPP5A
Variation_11521	chr10:134435470..134436441	chr10	134435470	134436441	InDel	chr10	134435098	134436441	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	INPP5A
Variation_11522	chr10:134456107..134456283	chr10	134456107	134456283	InDel	chr10	134456107	134456283	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11523	chr10:134461703..134461850	chr10	134461703	134461850	InDel	chr10	134461703	134461850	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_11524	chr10:134795133..134795235	chr10	134795133	134795235	InDel	chr10	134795133	134795235	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	GPR123
Variation_11525	chr10:134813905..134814072	chr10	134813905	134814072	InDel	chr10	134813905	134814072	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	GPR123
Variation_11526	chr11:388086..388199	chr11	388086	388199	InDel	chr11	388086	388199	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PKP3
Variation_11527	chr11:473299..473466	chr11	473299	473466	InDel	chr11	473299	473466	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PTDSS2
